SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE (Possibly extinct),PEW (Possibly extinct in the wild),Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,Red List Area of Occurrence,Red List Extent of Occurrence (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22686976,14420,Hummingbirds,Phaethornis pretrei,Planalto Hermit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4960000,Unknown,not applicable,Decreasing,not applicable
22686949,14430,Hummingbirds,Phaethornis eurynome,Scale-throated Hermit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1690000,Unknown,not applicable,Decreasing,inferred
22687035,14520,Hummingbirds,Doryfera ludovicae,Green-fronted Lancebill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,3520000,500000-4999999,suspected,Stable,suspected
22687032,14530,Hummingbirds,Doryfera johannae,Blue-fronted Lancebill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2040000,Unknown,not applicable,Decreasing,not applicable
22726824,14540,Hummingbirds,Schistes albogularis,Western Wedge-billed Hummingbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,197000,Unknown,not applicable,Decreasing,suspected
22726816,14550,Hummingbirds,Schistes geoffroyi,Eastern Wedge-billed Hummingbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3440000,Unknown,not applicable,Decreasing,suspected
22688090,14570,Hummingbirds,Augastes scutatus,Hyacinth Visorbearer,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,111000,Unknown,not applicable,Decreasing,inferred
22688069,14580,Hummingbirds,Augastes lumachella,Hooded Visorbearer,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,120,64700,35000 - 100000,suspected,Decreasing,suspected
22687118,14590,Hummingbirds,Colibri serrirostris,White-vented Violetear,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4940000,Unknown,not applicable,Unknown,not applicable
22687114,14600,Hummingbirds,Colibri coruscans,Sparkling Violetear,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,5750000,Unknown,not applicable,Unknown,not applicable
22687106,14610,Hummingbirds,Colibri delphinae,Brown Violetear,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,10900000,500000-4999999,suspected,Decreasing,suspected
22687110,14620,Hummingbirds,Colibri thalassinus,Green Violetear,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,9440000,Unknown,not applicable,Decreasing,suspected
22688119,14630,Hummingbirds,Heliactin bilophus,Horned Sungem,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,6490000,Unknown,not applicable,Decreasing,suspected
22687019,14640,Hummingbirds,Androdon aequatorialis,Tooth-billed Hummingbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,276000,52000-87000,estimated,Decreasing,suspected
22688108,14650,Hummingbirds,Heliothryx barroti,Purple-crowned Fairy,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2200000,Unknown,estimated,Decreasing,inferred
22688111,14660,Hummingbirds,Heliothryx auritus,Black-eared Fairy,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10700000,Unknown,not applicable,Decreasing,suspected
22687482,14670,Hummingbirds,Polytmus guainumbi,White-tailed Goldenthroat,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,11400000,Unknown,not applicable,Unknown,not applicable
22687485,14680,Hummingbirds,Polytmus milleri,Tepui Goldenthroat,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,104000,Unknown,not applicable,Decreasing,not applicable
22687488,14690,Hummingbirds,Polytmus theresiae,Green-tailed Goldenthroat,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4660000,Unknown,not applicable,Unknown,not applicable
22687146,14700,Hummingbirds,Avocettula recurvirostris,Fiery-tailed Awlbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5000000,Unknown,not applicable,Decreasing,suspected
22687160,14710,Hummingbirds,Chrysolampis mosquitus,Ruby-topaz Hummingbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,10700000,Unknown,not applicable,Unknown,not applicable
22687133,14720,Hummingbirds,Anthracothorax mango,Jamaican Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,13500,Unknown,not applicable,Unknown,not applicable
22687130,14730,Hummingbirds,Anthracothorax nigricollis,Black-throated Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,14900000,5000000-50000000,suspected,Stable,suspected
22687122,14740,Hummingbirds,Anthracothorax viridigula,Green-throated Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,1890000,Unknown,not applicable,Decreasing,suspected
22687125,14750,Hummingbirds,Anthracothorax prevostii,Green-breasted Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3370000,500000-4999999,suspected,Decreasing,suspected
22729026,14760,Hummingbirds,Anthracothorax veraguensis,Veraguas Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,57300,20000-49999,suspected,Stable,suspected
22725737,14770,Hummingbirds,Anthracothorax dominicus,Hispaniolan Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,129000,Unknown,not applicable,Unknown,not applicable
22725745,14780,Hummingbirds,Anthracothorax aurulentus,Puerto Rican Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,30200,Unknown,not applicable,Decreasing,inferred
22687143,14790,Hummingbirds,Anthracothorax viridis,Green Mango,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,9900,20000-49999,estimated,Stable,suspected
22687151,14820,Hummingbirds,Eulampis jugularis,Purple-throated Carib,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,55500,Unknown,not applicable,Decreasing,inferred
22687154,14830,Hummingbirds,Eulampis holosericeus,Green-throated Carib,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,252000,Unknown,not applicable,Unknown,not applicable
22687877,14840,Hummingbirds,Heliangelus mavors,Orange-throated Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,57900,Unknown,not applicable,Decreasing,suspected
60859989,14850,Hummingbirds,Heliangelus clarisse,Longuemare's Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,139000,Unknown,,Decreasing,suspected
60860042,14860,Hummingbirds,Heliangelus spencei,Merida Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5200,Unknown,not applicable,Stable,suspected
60859997,14870,Hummingbirds,Heliangelus amethysticollis,Amethyst-throated Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,692000,Unknown,,Decreasing,suspected
22687890,14880,Hummingbirds,Heliangelus strophianus,Gorgeted Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,25200,Unknown,not applicable,Decreasing,suspected
22687893,14890,Hummingbirds,Heliangelus exortis,Tourmaline Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,218000,Unknown,,Decreasing,suspected
22729181,14900,Hummingbirds,Heliangelus micraster,Little Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,31300,Unknown,not applicable,Decreasing,not applicable
22687898,14910,Hummingbirds,Heliangelus viola,Purple-throated Sunangel,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,121000,Unknown,not applicable,Decreasing,suspected
22687901,14920,Hummingbirds,Heliangelus regalis,Royal Sunangel,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,64000,3000-8999,inferred,Decreasing,suspected
22687857,14980,Hummingbirds,Sephanoides sephaniodes,Green-backed Firecrown,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,2000000,Unknown,not applicable,Decreasing,suspected
22687863,14990,Hummingbirds,Sephanoides fernandensis,Juan Fernandez Firecrown,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,20,1500-3500,estimated,Decreasing,suspected
22687253,15000,Hummingbirds,Discosura popelairii,Wire-crested Thorntail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1300000,Unknown,not applicable,Decreasing,suspected
22687259,15010,Hummingbirds,Discosura langsdorffi,Black-bellied Thorntail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5990000,Unknown,not applicable,Decreasing,suspected
22687265,15020,Hummingbirds,Discosura letitiae,Coppery Thorntail,DD,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,Unknown,Unknown,not applicable,Unknown,not applicable
22687275,15030,Hummingbirds,Discosura conversii,Green Thorntail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,795000,Unknown,not applicable,Decreasing,inferred
22687285,15040,Hummingbirds,Discosura longicaudus,Racket-tipped Thorntail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6830000,Unknown,not applicable,Decreasing,suspected
22687181,15050,Hummingbirds,Lophornis ornatus,Tufted Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1310000,Unknown,not applicable,Stable,suspected
22687187,15060,Hummingbirds,Lophornis gouldii,Dot-eared Coquette,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1710000,28000-376000,suspected,Decreasing,inferred
22687190,15070,Hummingbirds,Lophornis magnificus,Frilled Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3080000,Unknown,not applicable,Decreasing,not applicable
22687196,15080,Hummingbirds,Lophornis brachylophus,Short-crested Coquette,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,70,250-999,estimated,Decreasing,suspected
22687208,15090,Hummingbirds,Lophornis delattrei,Rufous-crested Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2740000,50000-499999,suspected,Decreasing,suspected
22687211,15100,Hummingbirds,Lophornis stictolophus,Spangled Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,825000,Unknown,not applicable,Decreasing,not applicable
22726690,15110,Hummingbirds,Lophornis verreauxii,Butterfly Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4430000,Unknown,not applicable,Decreasing,inferred
22726682,15120,Hummingbirds,Lophornis chalybeus,Festive Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,179000,Unknown,not applicable,Stable,suspected
22687235,15130,Hummingbirds,Lophornis pavoninus,Peacock Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,223000,Unknown,not applicable,Decreasing,not applicable
22687241,15140,Hummingbirds,Lophornis helenae,Black-crested Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,618000,20000-49999,suspected,Decreasing,suspected
22687247,15150,Hummingbirds,Lophornis adorabilis,White-crested Coquette,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,27200,20000-49999,suspected,Decreasing,suspected
22687703,15170,Hummingbirds,Phlogophilus hemileucurus,Ecuadorian Piedtail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,350000,Unknown,not applicable,Decreasing,suspected
22687708,15180,Hummingbirds,Phlogophilus harterti,Peruvian Piedtail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,190000,Unknown,not applicable,Stable,suspected
22687696,15190,Hummingbirds,Adelomyia melanogenys,Speckled Hummingbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4450000,Unknown,not applicable,Decreasing,not applicable
22733886,15200,Hummingbirds,Aglaiocercus kingii,Long-tailed Sylph,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,3700000,Unknown,,Decreasing,suspected
22688059,15210,Hummingbirds,Aglaiocercus coelestis,Violet-tailed Sylph,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,73000,Unknown,not applicable,Decreasing,suspected
22733891,15220,Hummingbirds,Aglaiocercus berlepschi,Venezuelan Sylph,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,1976,2840,Unknown,not applicable,Decreasing,suspected
22687977,15240,Hummingbirds,Sappho sparganurus,Red-tailed Comet,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1020000,Unknown,not applicable,Stable,suspected
22687980,15250,Hummingbirds,Polyonymus caroli,Bronze-tailed Comet,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,206000,Unknown,not applicable,Stable,suspected
22688049,15260,Hummingbirds,Taphrolesbia griseiventris,Grey-bellied Comet,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,28000,250-999,estimated,Decreasing,inferred
22687762,15270,Hummingbirds,Oreotrochilus chimborazo,Ecuadorian Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,43700,Unknown,not applicable,Stable,suspected
200250452,15280,Hummingbirds,Oreotrochilus cyanolaemus,Blue-throated Hillstar,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,428,490,80-110,estimated,Decreasing,inferred
60946473,15290,Hummingbirds,Oreotrochilus stolzmanni,Green-headed Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,108000,Unknown,not applicable,Stable,suspected
22687771,15300,Hummingbirds,Oreotrochilus melanogaster,Black-breasted Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,55500,Unknown,not applicable,Stable,suspected
60946163,15310,Hummingbirds,Oreotrochilus estella,Andean Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,874000,Unknown,not applicable,Stable,suspected
22687768,15320,Hummingbirds,Oreotrochilus leucopleurus,White-sided Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,664000,Unknown,not applicable,Stable,suspected
22687774,15330,Hummingbirds,Oreotrochilus adela,Wedge-tailed Hillstar,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,87600,2500-9999,inferred,Decreasing,suspected
22688046,15350,Hummingbirds,Opisthoprora euryptera,Mountain Avocetbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,213000,Unknown,not applicable,Stable,suspected
22687971,15360,Hummingbirds,Lesbia victoriae,Black-tailed Trainbearer,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1510000,Unknown,not applicable,Decreasing,suspected
22687974,15370,Hummingbirds,Lesbia nuna,Green-tailed Trainbearer,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1820000,Unknown,not applicable,Stable,suspected
22687987,15380,Hummingbirds,Ramphomicron dorsale,Black-backed Thornbill,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,4248,5160,Unknown,not applicable,Decreasing,suspected
22687984,15390,Hummingbirds,Ramphomicron microrhynchum,Purple-backed Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2750000,Unknown,not applicable,Decreasing,suspected
22688024,15400,Hummingbirds,Chalcostigma ruficeps,Rufous-capped Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,568000,Unknown,not applicable,Decreasing,suspected
22688027,15410,Hummingbirds,Chalcostigma olivaceum,Olivaceous Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,245000,Unknown,not applicable,Stable,suspected
22688030,15420,Hummingbirds,Chalcostigma stanleyi,Blue-mantled Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,912000,Unknown,not applicable,Decreasing,suspected
22688033,15430,Hummingbirds,Chalcostigma heteropogon,Bronze-tailed Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,41200,Unknown,not applicable,Decreasing,suspected
22688036,15440,Hummingbirds,Chalcostigma herrani,Rainbow-bearded Thornbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,130000,Unknown,not applicable,Decreasing,suspected
22726810,15450,Hummingbirds,Oxypogon stuebelii,Buffy Helmetcrest,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,4228,4200,250-999,suspected,Decreasing,inferred
22726798,15460,Hummingbirds,Oxypogon cyanolaemus,Blue-bearded Helmetcrest,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1800,250-999,inferred,Decreasing,suspected
22726804,15470,Hummingbirds,Oxypogon lindenii,White-bearded Helmetcrest,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,9100,Unknown,not applicable,Decreasing,suspected
22726790,15480,Hummingbirds,Oxypogon guerinii,Green-bearded Helmetcrest,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,38100,Unknown,not applicable,Decreasing,suspected
22727930,15500,Hummingbirds,Oreonympha albolimbata,Western Mountaineer,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,26600,Unknown,not applicable,Decreasing,suspected
22727923,15510,Hummingbirds,Oreonympha nobilis,Eastern Mountaineer,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,37500,Unknown,not applicable,Decreasing,suspected
22688018,15530,Hummingbirds,Metallura iracunda,Perija Metaltail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,1200,1460,14000-37000,inferred,Stable,suspected
22688015,15540,Hummingbirds,Metallura tyrianthina,Tyrian Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,3780000,Unknown,not applicable,Decreasing,suspected
22687990,15550,Hummingbirds,Metallura williami,Viridian Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,112000,Unknown,not applicable,Decreasing,suspected
22687993,15560,Hummingbirds,Metallura baroni,Violet-throated Metaltail,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,2680,3370,1000-2499,suspected,Decreasing,inferred
22687998,15570,Hummingbirds,Metallura odomae,Neblina Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,13600,6700,suspected,Decreasing,suspected
22688002,15580,Hummingbirds,Metallura theresiae,Coppery Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,52700,Unknown,not applicable,Decreasing,suspected
22688005,15590,Hummingbirds,Metallura eupogon,Fire-throated Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,46300,Unknown,not applicable,Decreasing,suspected
22688009,15600,Hummingbirds,Metallura aeneocauda,Scaled Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,149000,Unknown,not applicable,Decreasing,suspected
22688012,15610,Hummingbirds,Metallura phoebe,Black Metaltail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,223000,Unknown,not applicable,Decreasing,suspected
22733896,15620,Hummingbirds,Haplophaedia aureliae,Greenish Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,773000,336000-570000,estimated,Decreasing,suspected
22733901,15630,Hummingbirds,Haplophaedia assimilis,Buff-thighed Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,266000,Unknown,not applicable,Decreasing,suspected
22687957,15640,Hummingbirds,Haplophaedia lugens,Hoary Puffleg,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,7800,12200,Unknown,not applicable,Stable,suspected
22687909,15660,Hummingbirds,Eriocnemis nigrivestis,Black-breasted Puffleg,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,100,590,100-150,inferred,Decreasing,suspected
22735457,15670,Hummingbirds,Eriocnemis isabellae,Gorgeted Puffleg,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,9,44,250-999,inferred,Decreasing,suspected
22687914,15680,Hummingbirds,Eriocnemis vestita,Glowing Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,465000,Unknown,not applicable,Decreasing,suspected
22687947,15690,Hummingbirds,Eriocnemis derbyi,Black-thighed Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,96000,Unknown,not applicable,Stable,suspected
22687922,15700,Hummingbirds,Eriocnemis godini,Turquoise-throated Puffleg,CR,TRUE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,100,Jan-49,estimated,Unknown,not applicable
22687930,15710,Hummingbirds,Eriocnemis cupreoventris,Coppery-bellied Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,81400,Unknown,not applicable,Stable,suspected
61162182,15720,Hummingbirds,Eriocnemis luciani,Sapphire-vented Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,164000,Unknown,not applicable,Decreasing,suspected
61162365,15730,Hummingbirds,Eriocnemis sapphiropygia,Coppery-naped Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,257000,Unknown,not applicable,Decreasing,suspected
22687933,15740,Hummingbirds,Eriocnemis mosquera,Golden-breasted Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,104000,Unknown,not applicable,Decreasing,suspected
22687936,15750,Hummingbirds,Eriocnemis glaucopoides,Blue-capped Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,198000,Unknown,not applicable,Decreasing,suspected
22687939,15760,Hummingbirds,Eriocnemis mirabilis,Colorful Puffleg,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,14,680,250-999,suspected,Decreasing,suspected
22687944,15770,Hummingbirds,Eriocnemis aline,Emerald-bellied Puffleg,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,493000,Unknown,not applicable,Decreasing,suspected
22688130,15790,Hummingbirds,Loddigesia mirabilis,Marvelous Spatuletail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,4300,12600,1000-2499,suspected,Decreasing,inferred
22687788,15800,Hummingbirds,Aglaeactis cupripennis,Shining Sunbeam,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,1540000,Unknown,not applicable,Stable,suspected
22687791,15810,Hummingbirds,Aglaeactis castelnaudii,White-tufted Sunbeam,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,830,94300,Unknown,not applicable,Decreasing,suspected
22687794,15820,Hummingbirds,Aglaeactis aliciae,Purple-backed Sunbeam,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1100,1000-2499,estimated,Decreasing,suspected
